FIPS,State,County,Voter Turnout % Voter Turnout,Census Participation % Census Participation
53009,Washington,Clallam,79.355670103,69.9
53011,Washington,Clark,79.347422101,74.8
53013,Washington,Columbia,78.335949765,58.2
53015,Washington,Cowlitz,73.732493425,70.1
53017,Washington,Douglas,78.787206508,62.0
53019,Washington,Ferry,68.71754524,41.5
53021,Washington,Franklin,64.511248258,66.4
53023,Washington,Garfield,86.31884058,58.7
53025,Washington,Grant,66.308842939,54.7
53027,Washington,Grays Harbor,67.47586449,58.6
53029,Washington,Island,80.599357298,69.1
53031,Washington,Jefferson,90.531312762,65.4
53033,Washington,King,79.380371095,74.1
53035,Washington,Kitsap,76.514526823,72.8
53037,Washington,Kittitas,69.351571748,54.6
53039,Washington,Klickitat,81.908788886,50.4
53041,Washington,Lewis,75.496125969,62.9
53043,Washington,Lincoln,84.026284349,52.2
53045,Washington,Mason,74.227440056,54.9
53047,Washington,Okanogan,72.363141789,42.8
53049,Washington,Pacific,78.504046888,41.9
53051,Washington,Pend Oreille,78.793182865,42.0
53053,Washington,Pierce,71.637337532,70.9
53055,Washington,San Juan,93.795309168,45.2
53057,Washington,Skagit,78.805409467,65.4
53059,Washington,Skamania,77.171503958,48.2
53061,Washington,Snohomish,76.996613382,73.6
53063,Washington,Spokane,75.926497044,72.8
53065,Washington,Stevens,80.847433528,54.0
53067,Washington,Thurston,78.158237263,73.4
53069,Washington,Wahkiakum,86.156069364,54.2
53071,Washington,Walla Walla,69.476608512,69.7
53073,Washington,Whatcom,81.368865931,70.9
53075,Washington,Whitman,54.610314075,59.7
53077,Washington,Yakima,65.321879669,64.4
54000,West Virginia,,55.627447892,
54001,West Virginia,Barbour,50.411476029,47.8
54003,West Virginia,Berkeley,58.380062305,69.8
54005,West Virginia,Boone,52.410584472,50.6
54007,West Virginia,Braxton,50.41388518,48.6
54009,West Virginia,Brooke,58.872928177,61.5
54011,West Virginia,Cabell,50.367374452,57.9
54013,West Virginia,Calhoun,50.960548885,45.2
54015,West Virginia,Clay,50.411985019,44.9
54017,West Virginia,Doddridge,43.799435028,44.8
54019,West Virginia,Fayette,49.492221896,47.1
54021,West Virginia,Gilmer,40.363912055,50.5
54023,West Virginia,Grant,58.419936373,50.7
54025,West Virginia,Greenbrier,56.647605432,49.2
54027,West Virginia,Hampshire,53.449920509,41.3
54029,West Virginia,Hancock,58.723404255,67.4
54031,West Virginia,Hardy,59.251286851,47.1
54033,West Virginia,Harrison,57.62247021,57.8
54035,West Virginia,Jackson,60.088967972,57.9
54037,West Virginia,Jefferson,64.067992599,72.5
54039,West Virginia,Kanawha,57.290933788,61.5
54041,West Virginia,Lewis,59.300198807,62.2
54043,West Virginia,Lincoln,49.167974882,43.0
54045,West Virginia,Logan,50.361492364,36.4
54047,West Virginia,McDowell,45.851773797,27.2
54049,West Virginia,Marion,57.627345845,59.0
54051,West Virginia,Marshall,56.705598067,62.3
54053,West Virginia,Mason,53.195631529,54.6
54055,West Virginia,Mercer,53.493668192,51.7
54057,West Virginia,Mineral,59.53746531,61.7
54059,West Virginia,Mingo,54.202271498,30.0
54061,West Virginia,Monongalia,49.391876027,58.1
54063,West Virginia,Monroe,61.226415094,38.5
54065,West Virginia,Morgan,59.718406593,54.2
54067,West Virginia,Nicholas,54.27623181,52.2
54069,West Virginia,Ohio,59.281990168,62.2
54071,West Virginia,Pendleton,63.30449827,34.5
54073,West Virginia,Pleasants,58.329156224,62.3
54075,West Virginia,Pocahontas,58.044895004,25.5
54077,West Virginia,Preston,54.050445104,59.7
54079,West Virginia,Putnam,65.078205275,61.4
54081,West Virginia,Raleigh,56.610807114,56.2
54083,West Virginia,Randolph,52.802423718,48.5
54085,West Virginia,Ritchie,55.479274611,42.4
54087,West Virginia,Roane,53.188740194,56.5
54089,West Virginia,Summers,52.713544125,35.6
54091,West Virginia,Taylor,55.158759806,60.7
54093,West Virginia,Tucker,65.597269625,41.0
54095,West Virginia,Tyler,56.028571429,47.5
54097,West Virginia,Upshur,52.617760618,58.4
54099,West Virginia,Wayne,53.731769182,53.0
54101,West Virginia,Webster,51.312217195,45.0
54103,West Virginia,Wetzel,54.73727422,50.2
54105,West Virginia,Wirt,58.179824561,39.8
54107,West Virginia,Wood,58.45133077,69.0
54109,West Virginia,Wyoming,51.915407855,39.7
55000,Wisconsin,,75.08363138,
55001,Wisconsin,Adams,69.435957697,45.7
55003,Wisconsin,Ashland,72.762775239,53.4
55005,Wisconsin,Barron,72.479267944,67.0
55007,Wisconsin,Bayfield,87.635924285,40.7
55009,Wisconsin,Brown,74.983469138,77.8
55011,Wisconsin,Buffalo,75.699757869,68.7
55013,Wisconsin,Burnett,80.452201507,43.2
55015,Wisconsin,Calumet,81.661138384,82.5
55017,Wisconsin,Chippewa,72.375390192,76.2
55019,Wisconsin,Clark,62.530954879,67.2
55021,Wisconsin,Columbia,76.401985112,74.2
55023,Wisconsin,Crawford,67.718068536,61.2
55025,Wisconsin,Dane,84.681943216,75.9
55027,Wisconsin,Dodge,69.968941856,77.2
55029,Wisconsin,Door,88.329308452,53.6
55031,Wisconsin,Douglas,71.631349782,65.3
55033,Wisconsin,Dunn,65.884329926,72.9
55035,Wisconsin,Eau Claire,71.258253852,78.5
55037,Wisconsin,Florence,80.658436214,37.2
55039,Wisconsin,Fond du Lac,72.815262321,77.0
55041,Wisconsin,Forest,70.376044568,37.5
55043,Wisconsin,Grant,63.362612891,71.2
55045,Wisconsin,Green,75.867446394,73.9
55047,Wisconsin,Green Lake,73.796680498,64.5
55049,Wisconsin,Iowa,77.197241379,76.3
55051,Wisconsin,Iron,83.195020747,42.0
55053,Wisconsin,Jackson,64.374209861,64.2
55055,Wisconsin,Jefferson,73.323145106,77.2
55057,Wisconsin,Juneau,65.156844106,57.0
55059,Wisconsin,Kenosha,71.387313463,73.2
55061,Wisconsin,Kewaunee,76.623376623,76.4
55063,Wisconsin,La Crosse,72.351718625,71.9
55065,Wisconsin,Lafayette,69.355492501,74.5
55067,Wisconsin,Langlade,73.093289689,58.0
55069,Wisconsin,Lincoln,73.49966585,62.7
55071,Wisconsin,Manitowoc,72.727125243,77.7
55073,Wisconsin,Marathon,74.831570224,77.6
55075,Wisconsin,Marinette,70.769941484,52.0
55077,Wisconsin,Marquette,73.579545455,57.2
55078,Wisconsin,Menominee,51.791530945,37.6
55079,Wisconsin,Milwaukee,67.8238832,67.4
55081,Wisconsin,Monroe,66.532293659,69.0
55083,Wisconsin,Oconto,77.011112954,59.4
55085,Wisconsin,Oneida,82.764645427,49.2
55087,Wisconsin,Outagamie,77.172352206,80.8
55089,Wisconsin,Ozaukee,89.362691665,83.2
55091,Wisconsin,Pepin,72.765583845,70.6
55093,Wisconsin,Pierce,70.380319952,73.6
55095,Wisconsin,Polk,77.006862316,63.2
55097,Wisconsin,Portage,72.641560068,77.2
55099,Wisconsin,Price,78.117001828,49.5
55101,Wisconsin,Racine,73.011659808,75.3
55103,Wisconsin,Richland,67.193440179,64.5
55105,Wisconsin,Rock,70.525054736,76.1
55107,Wisconsin,Rusk,70.78994614,56.0
55109,Wisconsin,St. Croix,85.062626566,80.8
55111,Wisconsin,Sauk,75.063238648,71.3
55113,Wisconsin,Sawyer,78.992859827,38.7
55115,Wisconsin,Shawano,70.960150612,68.8
55117,Wisconsin,Sheboygan,75.892159117,78.5
55119,Wisconsin,Taylor,69.38961039,66.3
55121,Wisconsin,Trempealeau,71.802054155,70.2
55123,Wisconsin,Vernon,70.627633622,63.6
55125,Wisconsin,Vilas,84.468260511,34.4
55127,Wisconsin,Walworth,72.976054732,65.5
55129,Wisconsin,Washburn,81.845425868,49.8
55131,Wisconsin,Washington,84.23317871,83.4
55133,Wisconsin,Waukesha,87.112093484,83.0
55135,Wisconsin,Waupaca,72.797700862,70.9
55137,Wisconsin,Waushara,69.330608074,55.2
55139,Wisconsin,Winnebago,70.483472004,78.9
55141,Wisconsin,Wood,73.346949649,77.8
56000,Wyoming,,63.971471558,
56001,Wyoming,Albany,60.817650876,61.0
56003,Wyoming,Big Horn,67.33410943,57.3
56005,Wyoming,Campbell,58.93683739,60.4
56007,Wyoming,Carbon,60.197486535,44.0
56009,Wyoming,Converse,68.928220256,56.4
56011,Wyoming,Crook,74.986425339,50.0
56013,Wyoming,Fremont,61.622169652,54.0
56015,Wyoming,Goshen,59.961759082,59.0
56017,Wyoming,Hot Springs,70.613915416,56.4
56019,Wyoming,Johnson,73.200295639,61.3
56021,Wyoming,Laramie,60.344160608,70.1
56023,Wyoming,Lincoln,75.151731524,49.0
56025,Wyoming,Natrona,58.989915826,64.0
56027,Wyoming,Niobrara,70.695187166,45.6
56029,Wyoming,Park,73.283939856,65.9
56031,Wyoming,Platte,71.875452571,57.0
56033,Wyoming,Sheridan,69.947157049,67.3
56035,Wyoming,Sublette,67.521944632,40.6
56037,Wyoming,Sweetwater,54.435207824,62.0
56039,Wyoming,Teton,86.196444185,41.2
56041,Wyoming,Uinta,67.037562013,57.9
56043,Wyoming,Washakie,67.481171548,62.4
56045,Wyoming,Weston,64.727272727,55.3
