FIPS,State,County,Preventable Hospital Stays Preventable Hospitalization Rate,Preventable Hospital Stays National Z-Score,Preventable Hospital Stays Preventable Hosp. Rate (AIAN),Preventable Hospital Stays Preventable Hosp. Rate (Asian),Preventable Hospital Stays Preventable Hosp. Rate (Black),Preventable Hospital Stays Preventable Hosp. Rate (Hispanic),Preventable Hospital Stays Preventable Hosp. Rate (White)
27025,Minnesota,Chisago,1827,-0.910951678,,,,,
27027,Minnesota,Clay,2628,-0.193519384,2763,,,8106,2538
27029,Minnesota,Clearwater,1071,-1.588078787,,,,,
27031,Minnesota,Cook,2377,-0.41833275,,,,,
27033,Minnesota,Cottonwood,769,-1.858571362,,,,,
27035,Minnesota,Crow Wing,1987,-0.767644354,,,21429,,1956
27037,Minnesota,Dakota,2323,-0.466698972,8945,1493,2772,1711,2258
27039,Minnesota,Dodge,3593,0.6708029173,,,,,
27041,Minnesota,Douglas,1474,-1.227123463,,,,,
27043,Minnesota,Faribault,1071,-1.588078787,,,,,
27045,Minnesota,Fillmore,2641,-0.181875664,,,,,
27047,Minnesota,Freeborn,2211,-0.567014099,,,,,
27049,Minnesota,Goodhue,3432,0.5265999218,,,,,
27051,Minnesota,Grant,1125,-1.539712565,,,,,
27053,Minnesota,Hennepin,2211,-0.567014099,5520,2133,4540,1327,1982
27055,Minnesota,Houston,1406,-1.288029076,,,,,
27057,Minnesota,Hubbard,1425,-1.271011331,,,,,
27059,Minnesota,Isanti,1749,-0.980813999,,,,,
27061,Minnesota,Itasca,2982,0.1235480713,5385,,,,2853
27063,Minnesota,Jackson,1047,-1.609574886,,,,,
27065,Minnesota,Kanabec,2058,-0.704051728,,,,,
27067,Minnesota,Kandiyohi,1302,-1.381178837,,,,,
27069,Minnesota,Kittson,783,-1.846031972,,,,,
27071,Minnesota,Koochiching,1532,-1.175174558,,,,,
27073,Minnesota,Lac qui Parle,2552,-0.261590364,,,,,
27075,Minnesota,Lake,3506,0.5928795595,,,,,
27077,Minnesota,Lake of the Woods,992,-1.658836779,,,,,
27079,Minnesota,Le Sueur,2615,-0.205163105,,,,,
27081,Minnesota,Lincoln,911,-1.731386112,,,,,
27083,Minnesota,Lyon,915,-1.727803429,,,,,
27085,Minnesota,McLeod,4742,1.6999286422,38462,,,,4785
27087,Minnesota,Mahnomen,2248,-0.53387428,2349,,,,736
27089,Minnesota,Marshall,1712,-1.013953818,,,,,
27091,Minnesota,Martin,1778,-0.954839546,,,,,
27093,Minnesota,Meeker,5805,2.6520266802,,,,,
27095,Minnesota,Mille Lacs,4932,1.8701060902,10223,,,,4658
27097,Minnesota,Morrison,1629,-1.088294493,,,,,
27099,Minnesota,Mower,3206,0.3241783258,,,10345,1457,3198
27101,Minnesota,Murray,1148,-1.519112137,,,,,
27103,Minnesota,Nicollet,1823,-0.914534361,,,,,
27105,Minnesota,Nobles,1009,-1.643610375,,,,,
27107,Minnesota,Norman,1592,-1.121434311,,,,,
27109,Minnesota,Olmsted,2595,-0.22307652,,1199,7780,644,2497
27111,Minnesota,Otter Tail,1870,-0.872437835,,,,,
27113,Minnesota,Pennington,896,-1.744821174,,,,,
27115,Minnesota,Pine,3254,0.3671705232,,,,,
27117,Minnesota,Pipestone,2132,-0.637772091,,,,,
27119,Minnesota,Polk,1642,-1.076650772,,,30769,,1530
27121,Minnesota,Pope,1859,-0.882290213,,,,,
27123,Minnesota,Ramsey,2214,-0.564327087,1096,1458,3213,2281,2112
27125,Minnesota,Red Lake,1162,-1.506572746,,,,,
27127,Minnesota,Redwood,1069,-1.589870129,,,,,
27129,Minnesota,Renville,2013,-0.744356913,,,,,
27131,Minnesota,Rice,2675,-0.151422858,,,,,
27133,Minnesota,Rock,2273,-0.511482511,,,,,
27135,Minnesota,Roseau,1705,-1.020223513,,,,,
27137,Minnesota,St. Louis,4064,1.0926638541,4801,,336,13510,4026
27139,Minnesota,Scott,2232,-0.548205013,,3013,,,2214
27141,Minnesota,Sherburne,2382,-0.413854396,,,,10572,2358
27143,Minnesota,Sibley,5557,2.4299003271,,,,,
27145,Minnesota,Stearns,1783,-0.950361193,2806,,6181,,1659
27147,Minnesota,Steele,1654,-1.065902723,,,,,
27149,Minnesota,Stevens,4138,1.1589434918,,,,,
27151,Minnesota,Swift,1081,-1.579122079,,,,,
27153,Minnesota,Todd,1782,-0.951256863,,,,,
27155,Minnesota,Traverse,403,-2.186386868,,,,,
27157,Minnesota,Wabasha,1456,-1.243245537,,,,,
